관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11380-00082,신사2동마을마당,기타공원,,서울특별시 은평구 신사 200-170,37.61227,126.939287,175.0,"허리돌리기2,공중걷기1,상체근육풀기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00083,역촌2동마을마당,기타공원,,서울특별시 은평구 역촌2 62-21,37.616903,126.928972,395.7,,"유아용조합놀이대1,네트놀이대1, 석탑2,돌기둥3, 모래놀이터1","지압발판1,꽃담,음수대1",,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00084,응암1동마을마당,기타공원,,서울특별시 은평구 응암 97-17,37.630017,126.930244,635.3,"크로스컨트리1,롤링웨이스트1,온몸근육풀기1,허리돌리기2","모래놀이터1,조합놀이대1",,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00085,불광3동마을숲마을마당,기타공원,,서울특별시 은평구 불광3 480-181,37.587015,126.923141,807.0,"스텝싸이클1,크로스컨트리1,트윈바디실업1,체어웨이트1,온몸역기올리기1","사면슬라이드놀이대1,모래놀이터1",,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00086,대조동청사옆마을마당,기타공원,,서울특별시 은평구 대조 214-8,37.644332,126.918009,130.3,"스윙워커머신1,트위스트머1,서핑롤링머신1",,음수대1,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00087,연천초교앞마을마당,기타공원,,서울특별시 은평구 불광2 137-5,37.605192,126.923387,347.0,"트윈트위스트1,스트레칭로라1","모래놀이집1,모래놀이터1",,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00088,구산동마을공원,기타공원,,서울특별시 은평구 구산동 340-1,37.601518,126.929762,2811.0,"파도타기1,온몸역기올리기1,온몸허리돌리기1,온몸근육풀기1,옆파도타기1,온몸지압기1,다리뻗히기1,마라톤운동1,온몸허리돌리기1","조합놀이대1, 모래놀이터1,파이프놀이대4","바닥분수1, 음수대1,화장실1, 공중전화1",,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00089,도원극장옆마을마당,기타공원,,서울특별시 은평구 녹번동 74-5,37.605848,126.926897,48.8,,,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00090,응암3동마을마당,기타공원,,서울특별시 은평구 응암3동 337-52,37.605954,126.927616,518.0,"온몸허리돌리기1,다리뻗히기1,온몸근육풀기1,하늘걷기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00091,구현초교 앞마을마당,기타공원,,서울특별시 은평구 구산동 산41-19,37.616116,126.930421,541.0,"온몸지압기1,온몸근육풀기1,온몸역기올리기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00092,녹번동마을마당,기타공원,,서울특별시 은평구 녹번동 104-7,37.608536,126.907223,754.0,"온몸허리돌리기1,옆파도타기1,하늘걷기1,온몸근육풀기1","조합놀이대1,흔들놀이2",,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00093,연신초교옆마을마당,기타공원,,서울특별시 은평구 불광3동 69,37.610501,126.918888,711.0,"온몸지압기1,온몸허리돌리기1,온몸근육풀기1,하늘걷기1,온몸역기올리기1",유아용조합놀이대1 그네1,음수대1,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00094,구산동청사앞소공원,기타공원,,서울특별시 은평구 구산동 27-7,37.599395,126.932051,335.9,"온몸허리돌리기1,온몸근육풀기1,온몸허리돌리기1,온몸근육풀기1, 하늘걷기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00095,구산동마을공원확대,기타공원,,서울특별시 은평구 구산동 345-6,37.61512,126.90778,157.0,,,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00096,구산초교앞마을마당,기타공원,,서울특별시 은평구 구산동 153-2,37.595602,126.919066,135.0,,,담쟁이담장,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00097,팜스퀘어 소공원,기타공원,,서울특별시 은평구 대조동 240-3,37.597018,126.906734,268.8,"온몸지압기1,온몸허리돌리기1,파도타기1, 하체근육풀기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00098,신사2동 공공공지,기타공원,,서울특별시 은평구 신사2동 163-51,37.593894,126.908112,1848.0,"허리돌리기1, 오금펴기1,상체근육풀기1,하체근육풀기1,양팔로프당기기1,등,허리지압기1,",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00099,오손길마을마당,기타공원,,서울특별시 은평구 응암동 365-30,37.591562,126.902567,139.0,"하늘걷기1,옆회전운동1,원그리기운동1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2021-05-01
11380-00100,평화공원,기타공원,,서울특별시 은평구 녹번동 153-1,37.6051488334,126.9230105,5700.1,"공중걷기, 마라톤달리기 등",,"분수1, 조각상2, 동상1, 기념비1, 관리초소2, 음수대1, 지하주차장1",,,,서울시특별시 은평구청 공원녹지과,02-351-8014,2021-05-01
11380-00101,물빛공원,기타공원,,서울특별시 은평구 갈현동 397,37.6189620031,126.9211621249,2051.0,,,,,,,서울시특별시 은평구청 공원녹지과,02-351-8014,2021-05-01
11110-00033,창덕공원,근린공원,서울특별시 종로구 율곡로 99 (와룡동),서울특별시 종로구 와룡동 2-71,37.578868,126.989712,491328.0,,,음수대,,,1962-12-20,"서울특별시 종로구청, 문화재청",02-2148-2842,2021-07-09
11110-00034,청진공원,근린공원,,서울특별시 종로구 청진동 146-3,37.571415,126.979819,2802.0,,,,,,1977-06-29,서울특별시 종로구청,02-2148-2842,2021-07-09
11110-00007,원서공원,근린공원,서울특별시 종로구 창덕궁길 19 (원서동),서울특별시 종로구 원서동 181,37.578234,126.988566,10004.6,,,음수대,,,1985-01-18,서울특별시 종로구청,02-2148-2842,2021-07-09
11110-00008,탑골공원,근린공원,서울특별시 종로구 종로 99 (종로2가),서울특별시 종로구 종로2가 38-1,37.570612,126.9880601,14808.7,,,"화장실,공중전화,음수대","동상,탑기념비",,1996-12-16,서울특별시 종로구청,02-2148-2842,2021-07-09
11110-00010,연지공원,근린공원,,서울특별시 종로구 연지동 1-38,37.575758,127.000795,2827.6,,,,,,1999-11-13,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00011,내수어울공원,근린공원,,서울특별시 종로구 내수동 71-2,37.573911,126.970542,2392.1,체력단련시설,,음수대,,,2000-03-09,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00012,내수공원,근린공원,,서울특별시 종로구 내수동 73-3,37.572497,126.971637,2192.2,체력단련시설,,음수대,,,2000-03-09,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00013,사직공원,근린공원,서울특별시 종로구 사직로9길 7 (사직동),서울특별시 종로구 사직동 1-28,37.57628582,126.9682319,168099.8,"궁도장,배드민턴장,체력단련시설",,"매점,화장실,공중전화,음수대,샘터","도서관,동상,탑기념비",,2006-07-06,서울특별시 종로구청,02-2148-2835,2021-07-09
11110-00014,월암공원,근린공원,,서울특별시 종로구 송월동 1-2,37.571311,126.965634,10662.0,체력단련시설,,,야외음악당,,2006-08-31,서울특별시 종로구청,02-2148-2843,2021-07-09
11110-00016,후창공원,소공원,,서울특별시 종로구 평창동 568-2,37.610258,126.964365,1920.0,,,,,,2009-05-28,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00017,서린공원,소공원,서울특별시 종로구 종로 30-1 (서린동),서울특별시 종로구 서린동 82,37.569989,126.980784,1398.0,,,,,,2009-05-28,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00018,덕수공원,소공원,,서울특별시 종로구 신문로1가 174-7,37.569254,126.974735,869.2,,,,,,2009-05-28,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00019,경희궁공원,역사공원,서울특별시 종로구 새문안로 55 (신문로2가),서울특별시 종로구 신문로2가 2-1,37.57049685,126.9710752,100930.0,체력단련시설,,"자판기,음수대",,,2009-05-28,서울특별시 종로구청,02-2148-2843,2021-07-09
11110-00020,동묘공원,역사공원,서울특별시 종로구 난계로27길 84 (숭인동),서울특별시 종로구 숭인동 238-1,37.573162,127.018284,8450.0,,,"화장실,공중전화,음수대",탑기념비,,2009-05-28,서울특별시 종로구청,02-2148-2843,2021-07-09
11110-00021,마로니에공원,문화공원,서울특별시 종로구 대학로 104 (동숭동),서울특별시 종로구 동숭동 1-124,37.580336,127.002513,5802.0,,,,,,2009-05-28,서울특별시 종로구청,02-2148-2842,2021-07-09
11110-00022,삼청공원,근린공원,서울특별시 종로구 북촌로 134-1 (삼청동),서울특별시 종로구 삼청동 산2-1,37.58769948,126.983451,468348.2,"테니스장,농구장,배드민턴장,체력단련시설",,"화장실,샘터","동상,탑기념비",,2020-06-29,서울특별시 종로구청,02-2148-2843,2021-07-09
11110-00023,와룡공원,근린공원,서울특별시 종로구 와룡공원길 192 (명륜3가),서울특별시 종로구 명륜3가 53-52,37.591168,126.990122,204369.0,"테니스장,배드민턴장,체력단련시설",,"화장실,음수대",,,2010-01-21,서울특별시 종로구청,02-2148-2843,2021-07-09
11110-00024,숭인공원,근린공원,서울특별시 종로구 동망산길 150 (숭인동),서울특별시 종로구 숭인동 58,37.57756126,127.0181626,45615.0,"농구장,배드민턴장,체력단련시설",,"화장실,음수대",,,2010-04-22,서울특별시 종로구청,02-2148-2843,2021-07-09
11110-00025,평창공원,소공원,,서울특별시 종로구 평창동 108-3,37.610096,126.977439,1117.6,,,,,,2010-05-13,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00026,흥인지문공원,근린공원,,서울특별시 종로구 종로6가 70,37.572637,127.008919,11519.7,,,,,,2010-09-09,서울특별시 종로구청,02-2148-2842,2021-07-09
11110-00027,수송공원,근린공원,,서울특별시 종로구 수송동 80-7,37.573998,126.981143,3567.2,,,,"동상,탑기념비",,2010-12-30,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00031,인왕산공원,근린공원,,서울특별시 종로구 옥인동 179-1,37.583336,126.963713,201704.0,"배드민턴장, 체력단련시설","미끄럼틀, 조합놀이대","화장실, 음수대",도서관,,2020-06-29,서울특별시 종로구청,02-2148-2835,2021-07-09
11110-00035,북한산공원,근린공원,서울특별시 종로구 북악산로 267,서울특별시 종로구 평창동 산6-17,37.601976,126.980549,19902.4,,,"화장실, 편의점",,팔각정,2020-06-29,서울특별시 종로구청,02-2148-2832,2021-07-09
11110-00036,달바위공원,소공원,,서울특별시 종로구 송월동 145-2,37.570172,126.965838,3317.8,,,,,,2006-04-13,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00037,솔빛공원,소공원,,서울특별시 종로구 송월동 145-3,37.569973,126.965774,1793.3,,,,,,2016-09-08,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00038,소담공원,소공원,,서울특별시 종로구 행촌동 211-4,37.572146,126.961564,491.4,,,,,,2017-03-30,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00039,부암튼튼공원,소공원,,서울특별시 종로구 부암동 262-1,37.592305,126.964166,1258.0,족구장,"미끄럼틀, 암벽오르기",,,,2011-06-09,서울특별시 종로구청,02-2148-2832,2021-07-09
11110-00040,의주공원,소공원,,서울특별시 종로구 무악동 46-71,37.573679,126.960267,364.0,,,,,,2006-03-23,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00041,도렴공원,역사공원,,서울특별시 종로구 신문로1가 240-2,37.570953,126.973709,832.8,,,,,,2017-05-04,서울특별시 종로구청,02-2148-2845,2021-07-09
11110-00042,공평공원,역사공원,,서울특별시 종로구 인사동 275,,,219.9,,,,,,2020-07-02,서울특별시 종로구청,02-2148-2845,2021-07-09
11470-00001,온수도시자연공원,도시농업공원,,서울특별시 양천구 신월동산85-4 일대,37.505895,126.840021,1003471.0,야외헬스형운동기구 52개,"조합놀이대, 그네, 흔들놀이",,,,1986-11-03,서울특별시 양천구청 공원녹지과,02-2620-3574,2021-04-30
11470-00002,오목,근린공원,,서울특별시 양천구 목1동 921,37.527761,126.873091,21470.4,야외헬스형운동기구 20개,"조합놀이대, 흔들놀이","화장실, 관리사무소",야외무대,수경시설,1983-11-01,서울특별시 양천구청 공원녹지과,02-2620-3576,2021-04-30
11470-00003,용왕산,근린공원,,서울특별시 양천구 목2동 199-51,37.541663,126.875061,213552.0,야외헬스형운동기구 86개,"조합놀이대3, 흔들놀이2, 그네, 회전기구",화장실,,용왕정,1971-08-06,서울특별시 양천구청 공원녹지과,02-2620-3574,2021-04-30
11470-00004,목동,근린공원,,서울특별시 양천구 목2동 517 외 37,37.546529,126.879301,13366.0,야외헬스형운동기구 17개,조합놀이대,"화장실, 경로당",,,1982-04-03,서울특별시 양천구청 공원녹지과,02-2620-3576,2021-04-30
11470-00005,달마을,근린공원,,서울특별시 양천구 목2동 946-1,37.543331,126.868045,35214.0,야외헬스형운동기구 14개,,관리사무소,,수경시설,2003-10-30,서울특별시 양천구청 공원녹지과,02-2620-3575,2021-04-30
11470-00006,파리,근린공원,,서울특별시 양천구 목5동 906,37.534645,126.877186,29619.3,"야외헬스형운동기구 30개, 농구장",,"화장실, 관리사무소","야외무대, 책놀이터",수경시설,1983-11-01,서울특별시 양천구청 공원녹지과,02-2620-3576,2021-04-30
11470-00007,목마,근린공원,,서울특별시 양천구 목6동 910,37.538161,126.885426,12816.8,"야외헬스형운동기구 7개, 게이트볼장, 다목적운동장",,"화장실, 관리사무소",,,1983-11-01,서울특별시 양천구청 공원녹지과,02-2620-3576,2021-04-30
11470-00008,곰달래,근린공원,,서울특별시 양천구 신월7동 904-1,37.524918,126.833053,12234.0,야외헬스형운동기구 6개,,,,,1993-12-29,서울특별시 양천구청 공원녹지과,02-2620-3575,2021-04-30
11470-00009,양지,근린공원,,서울특별시 양천구 신월7동 936,37.522204,126.830867,9013.4,야외헬스형운동기구 10개,"조합놀이대, 그네","화장실, 경로당",,,1993-12-29,서울특별시 양천구청 공원녹지과,02-2620-3575,2021-04-30
11470-00010,한울,근린공원,,서울특별시 양천구 신월7동 956,37.519698,126.832681,15465.4,야외헬스형운동기구 24개,조합놀이대,"화장실, 경로당",,,1982-12-29,서울특별시 양천구청 공원녹지과,02-2620-3575,2021-04-30
11470-00011,오솔길,근린공원,,서울특별시 양천구 신월7동 977,37.521068,126.836526,18047.2,"야외헬스형운동기구 25개, 게이트볼장, 배드민턴장",,화장실,,,1982-12-29,서울특별시 양천구청 공원녹지과,02-2620-3575,2021-04-30
11470-00012,독서,근린공원,,서울특별시 양천구 신월7동 987,37.519783,126.834992,19380.8,야외헬스형운동기구 9개,,"화장실, 관리사무소","문화체육센터, 독서실",경찰지구대,1983-02-10,서울특별시 양천구청 공원녹지과,02-2620-3575,2021-04-30
11470-00013,양천,근린공원,,서울특별시 양천구 신정6동 320,37.518124,126.867861,33797.9,"야외헬스형운동기구 20개 배드민턴장, 다목적운동장","조합놀이대, 그네, 시소",화장실,"야외무대, 책쉼터",,1983-11-01,서울특별시 양천구청 공원녹지과,02-2620-3576,2021-04-30
11470-00014,신트리,근린공원,,서울특별시 양천구 신정1동 310-7,37.514686,126.856359,16409.3,야외헬스형운동기구 21개,,화장실,,,1983-11-01,서울특별시 양천구청 공원녹지과,02-2620-3576,2021-04-30
11470-00015,신월,근린공원,,서울특별시 양천구 신월7동 987-2,37.517521,126.833892,33058.0,"야외헬스형운동기구 20개, 다목적운동장, 조깅트랙",,화장실,,,1987-12-08,서울특별시 양천구청 공원녹지과,02-2620-3575,2021-04-30
11470-00016,계남,근린공원,,"서울특별시 양천구 신정3동 521, 621일대",37.513745,126.844816,440173.0,"배드민턴장, 게이트볼장, 야외헬스형 운동기구 98개","조합놀이대3, 그네2, 흔들놀이",화장실2,야외무대,장군정,2000-04-28,서울특별시 양천구청 공원녹지과,02-2620-3574,2021-04-30
11470-00017,넘은들,근린공원,,서울특별시 양천구 신정3동 1286,37.512951,126.840441,16159.6,야외헬스형운동기구 14개,다목적운동장,화장실,숲쉼터,,2002-06-25,서울특별시 양천구청 공원녹지과,02-2620-3576,2021-04-30
11470-00018,연의,근린공원,,서울특별시 양천구 신정3동 1320-9외 6필지,37.514067,126.830401,37520.0,야외헬스형운동기구 8개,,화장실,"북카페, 생태체험관",저류조,2005-12-29,서울특별시 양천구청 공원녹지과,02-2620-3576,2021-04-30
11470-00019,갈산,근린공원,,서울특별시 양천구 신정7동 162-56,37.508129,126.869032,139576.0,야외헬스형운동기구 25개,"조합놀이대, 그네, 흔들놀이",화장실,,"어린이교통공원, 수경시설",1971-08-06,서울특별시 양천구청 공원녹지과,02-2620-3574,2021-04-30
11470-00093,신월2동소공원,소공원,,서울특별시 양천구 신월2동 1063-3,37.517502,126.848298,3001.0,야외헬스형운동기구 2개,,,,,2005-11-24,서울특별시 양천구청 공원녹지과,02-2620-3575,2021-04-30
11470-00094,신정3동소공원,소공원,,서울특별시 양천구 신정동 831,37.50612432,126.8339302,3353.0,야외헬스형운동기구 1개,,,,,2012-12-21,서울특별시 양천구청 공원녹지과,02-2620-3575,2021-04-30
11470-00095,신정7동소공원,소공원,,서울특별시 양천구 신정7동 171-61,,,2553.0,,,"벤치, 파고라",,,2008-12-11,서울특별시 양천구청 공원녹지과,02-2620-3577,2021-04-30
11590-00002,상도,근린공원,서울특별시 동작구 성대로6사길27-18,서울특별시 동작구 상도동 산75,37.49321807,126.9384079,359342.8,,,,,,1940-03-02,서울특별시 동작구청,,2021-04-29
11590-00003,노량진,근린공원,,서울특별시 동작구 노량진동 225-291,37.509371,126.943688,413203.0,,,,,,1940-03-12,서울특별시 동작구청,,2021-04-29
11590-00004,용봉정,근린공원,서울특별시 동작구 현충로2가길17,"서울특별시 동작구 본동 산3-9일대, 흑석동 141-2일대",37.511663,126.958792,80804.2,,,,,,1940-03-12,서울특별시 동작구청,,2021-04-29
11590-00005,현충,근린공원,서울특별시 동작구 사당로23길57-7,서울특별시 동작구 사당동 산24-17,37.48538566,126.9757312,1106402.2,,,,,,1962-12-20,서울특별시 동작구청,,2021-04-29
11590-00006,사육신,역사공원,서울특별시 동작구 노량진로191,서울특별시 동작구 노량진동 155-1,37.51345628,126.9494127,47832.0,,,,,,1963-04-26,서울특별시 동작구청,,2021-04-29
11590-00010,삼일,근린공원,,서울특별시 동작구 사당동 산32,37.483419,126.966736,36660.0,,,,,,1968-05-15,서울특별시 동작구청,,2021-04-29
11590-00012,까치산,근린공원,서울특별시 동작구 현충로55,서울특별시 동작구 흑석동141-2일대,37.51066813,126.9627656,384026.0,,,,,,1971-08-06,서울특별시 동작구청,,2021-04-29
11590-00024,동작주차,근린공원,,서울특별시 동작구 동작동 326외 1,37.503828,126.977294,42220.0,,,,,,1981-04-29,서울특별시 동작구청,,2021-04-29
11590-00032,비계,소공원,,서울특별시 동작구 흑석동 335-7,37.505468,126.966267,298.4,,,,,,2003-12-30,서울특별시 동작구청,,2021-04-29
11590-00034,서달,소공원,,서울특별시 동작구 흑석동 339-4,37.501059,126.960027,254.8,,,,,,2005-12-29,서울특별시 동작구청,,2021-04-29
11590-00036,남성,소공원,,서울특별시 동작구 사당동 1131-17(영아),37.484811,126.972026,924.1,,,,,,2006-03-23,서울특별시 동작구청,,2021-04-29
11590-00037,충효,소공원,,서울특별시 동작구 본동 494-9,37.513788,126.950109,1081.8,,,,,,2007-03-02,서울특별시 동작구청,,2021-04-29
11590-00039,빙수골,소공원,,서울특별시 동작구 상도동 296-6,37.496881,126.932279,822.0,,,,,,2007-10-04,서울특별시 동작구청,,2021-04-29
11590-00040,국화원,소공원,"서울특별시 동작구 상도로30길 39(상도동, 상도두산위브아파트)",서울특별시 동작구 상도동 529-1 상도두산위브아파트,37.50479617,126.942298,757.0,,,,,,2007-11-08,서울특별시 동작구청,,2021-04-29
11590-00041,흐리목,소공원,,서울특별시 동작구 상도동 531-2,37.494617,126.952962,1869.7,,,,,,2007-11-15,서울특별시 동작구청,,2021-04-29
11590-00044,영도,소공원,,서울특별시 동작구 상도동 535-6,37.503299,126.941042,1737.0,,,,,,2012-01-12,서울특별시 동작구청,,2021-04-29
11590-00045,나비,소공원,,서울특별시 동작구 상도동 535-3,37.503186,126.943593,564.1,,,,,,2012-01-12,서울특별시 동작구청,,2021-04-29
11590-00046,꽃담길,소공원,,서울특별시 동작구 상도동 25-8,37.505644,126.942102,206.0,,,,,,2012-05-02,서울특별시 동작구청,,2021-04-29
11590-00047,흑석,소공원,,서울특별시 동작구 흑석동 186-135,37.509385,126.957863,442.0,,,,,,2012-05-17,서울특별시 동작구청,,2021-04-29
11590-00048,칸나,소공원,서울특별시 동작구 시흥대로596,서울특별시 동작구 신대방동 698,37.48562691,126.9043083,241.0,,,,,,2012-09-06,서울특별시 동작구청,,2021-04-29
11590-00050,새빛,소공원,,서울특별시 동작구 사당동 164-1,37.48733571,126.9744112,1680.0,,,,,,2009-02-05,서울특별시 동작구청,,2021-04-29
11590-00051,까막골,소공원,,서울특별시 동작구 흑석동 231-31,37.5045058,126.9605347,1420.1,,,,,,2008-09-11,서울특별시 동작구청,,2021-04-29
11500-00001,우장,근린공원,서울특별시 강서구 우장산로 72,서울특별시 강서구 화곡동 산60-1,37.55282,126.843808,359435.2,,,,,,1971-08-06,서울특별시 강서구청,02-2600-4185,2021-03-22
11500-00002,궁산,근린공원,,서울특별시 강서구 가양동 산4-7,37.574254,126.841332,135002.7,,,,,,1977-07-09,서울특별시 강서구청,02-2600-4185,2021-03-22
11500-00003,염창,근린공원,서울특별시 강서구 양천로67길 43,서울특별시 강서구 염창동 산24-1,37.557007,126.869821,112070.0,,,,,,1977-07-09,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00004,꿩고개,근린공원,,서울특별시 강서구 방화동 산97-1,37.577983,126.808105,180000.0,,,,,,1977-07-09,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00005,봉제산,근린공원,,서울특별시 강서구 화곡동 산1,37.539906,126.849751,917190.0,,,,,,1977-07-09,서울특별시 강서구청,02-2600-4184,2021-03-22
11500-00006,개화,근린공원,,서울특별시 강서구 개화동 산17,37.588011,126.796781,386500.0,,,,,,1977-07-09,서울특별시 강서구청,02-2600-4187,2021-03-22
11500-00007,등마루,근린공원,서울특별시 강서구 까치산로28길 33-15,서울특별시 강서구 화곡동 산199,37.552858,126.856221,74299.0,,,,,,1977-07-09,서울특별시 강서구청,02-2600-4187,2021-03-22
11500-00008,공암나루,근린공원,서울특별시 강서구 강서로80길 117,서울특별시 강서구 가양동 1459-9,37.570635,126.849087,25680.4,,,,,,1990-05-22,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00009,구암,근린공원,서울특별시 강서구 허준로5길 42,서울특별시 강서구 가양동 1471,37.567599,126.853729,29843.8,,,,,,1990-05-22,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00010,황금내,근린공원,서울특별시 강서구 허준로 221-40,서울특별시 강서구 가양동 1485-5,37.561783,126.864104,22002.9,,,,,,1990-05-22,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00011,원당,근린공원,서울특별시 강서구 강서로56길 49,서울특별시 강서구 등촌동 690-5,37.559782,126.842567,10096.4,,,,,,1990-07-26,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00012,등촌,근린공원,서울특별시 강서구 강서로62길 35,서울특별시 강서구 등촌동 687-4,37.563683,126.841391,10051.6,,,,,,1990-07-26,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00013,서낭당,근린공원,서울특별시 강서구 공항대로43길 46,서울특별시 강서구 등촌동 706,37.558865,126.849984,10248.8,,,,,,1990-07-26,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00014,방화,근린공원,서울특별시 강서구 금낭화로 176,서울특별시 강서구 방화동 855,37.580907,126.81412,72132.0,,,,,,1990-12-29,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00015,옹기골,근린공원,서울특별시 강서구 양천로 149,서울특별시 강서구 방화동 842,37.573562,126.821695,9723.6,,,,,,1990-12-29,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00016,매화,근린공원,,서울특별시 강서구 등촌동 630-14,37.557535,126.852151,1980.4,,,,,,1997-06-11,서울특별시 강서구청,02-2600-4186,2021-03-22
11500-00017,까치산,근린공원,,서울특별시 강서구 화곡동 산162-1,37.536938,126.843936,27658.0,,,,,,1991-04-07,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00018,수명산,근린공원,,서울특별시 강서구 내발산동 748,37.550967,126.829893,83807.1,,,,,,2003-12-26,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00019,발산,근린공원,서울특별시 강서구 마곡중앙로 11,서울특별시 강서구 내발산동 739,37.55454,126.825837,17825.5,,,,,,2005-02-01,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00020,서울식물원,근린공원,,서울특별시 강서구 마곡동 255-1,37.569783,126.823068,503875.0,,,,,,2007-12-28,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00021,마곡나루,근린공원,,서울특별시 강서구 방화동 210-1,37.566183,126.813091,17283.0,,,,,,2007-12-28,서울특별시 강서구청,02-2600-4112,2021-03-22
11500-00022,마곡하늬,근린공원,,서울특별시 강서구 공항동 1220,37.556699,126.812659,24597.0,,,,,,2007-12-28,서울특별시 강서구청,02-2600-4112,2021-03-22
11620-00001,상도근린공원,근린공원,서울특별시 관악구 국회단지길 144,서울특별시 관악구 봉천동 산 103-52,37.491879,126.94143,87458.0,배드민턴장,조합놀이대,화장실,,,1940-03-12,서울특별시 관악구청,02-879-6503,2021-03-10
11620-00014,장군봉,소공원,,서울특별시 관악구 신림동 94-252,37.478054,126.939008,175.0,,,,,,1970-09-03,서울특별시 관악구청,02-879-6504,2021-03-10
11620-00024,신림근린공원,근린공원,서울특별시 관악구 남부순환로152길 53,서울특별시 관악구 남부순환로152길 53,37.480884,126.918234,90960.0,배드민턴장,,화장실+주차장,도서관,,1971-08-06,서울특별시 관악구청,02-879-6503,2021-03-10
11620-00025,장군봉근린공원,근린공원,,서울특별시 관악구 신림동 산1-1,37.478631,126.939049,128100.0,배드민턴장+운동장,,화장실,,,1971-08-06,서울특별시 관악구청,02-879-6503,2021-03-10
11620-00047,까치산근린공원,근린공원,,서울특별시 관악구 봉천동 산66-1,37.476436,126.969325,64534.0,게이트볼장,조합놀이대,,,,1977-07-09,서울특별시 관악구청,02-879-6503,2021-03-10
11620-00037,연주대,소공원,,서울특별시 관악구 신림동 231-6,37.469214,126.941932,251.0,,,,,,1976-07-07,서울특별시 관악구청,02-879-6504,2021-03-10
11620-00057,도덕,소공원,,서울특별시 관악구 신림동 241-13,37.469331,126.938168,394.0,,,,,,1978-04-19,서울특별시 관악구청,02-879-6504,2021-03-10
11620-00068,미성,소공원,,서울특별시 관악구 신림동 762-2,37.477136,126.91377,159.0,,,,,,1986-01-01,서울특별시 관악구청,02-879-6504,2021-03-10
11620-00070,삼육,소공원,,서울특별시 관악구 봉천동 661-118,37.487922,126.934307,119.0,,,,,,1987-01-01,서울특별시 관악구청,02-879-6504,2021-03-10
11620-00073,행운동,소공원,,서울특별시 관악구 봉천동 28-82,37.483375,126.959752,401.0,,,,,,2000-09-14,서울특별시 관악구청,02-879-6504,2021-03-10
11620-00075,까치산,소공원,,서울특별시 관악구 봉천동 1728-2,37.483056,126.960301,964.0,,,,,,2009-09-20,서울특별시 관악구청,02-879-6504,2021-03-10
11620-00076,남태령제2,소공원,,서울특별시 관악구 남현동 612-52,37.471931,126.982172,1310.0,,,,,,2013-03-28,서울특별시 관악구청,02-879-6504,2021-03-10
